iso_3,name,src_lvl,src_date,src_update,src_name,src_lic,src_lic1,src_url1,src_url
KGZ,Kyrgyzstan,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KGZ/ADM1/geoBoundaries-KGZ-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/KGZ/ALL/
KGZ,Kyrgyzstan,2,2010-01-01,2023-01-19,"geoBoundaries, Wikipedia, Districts of Kyrgyzstan",Creative Commons Attribution-ShareAlike 3.0 Unported,creativecommons.org/licenses/by-sa/3.0/legalcode,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KGZ/ADM2/geoBoundaries-KGZ-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/KGZ/ALL/
KHM,Cambodia,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KHM/ADM0/geoBoundaries-KHM-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/KHM/ALL/
KHM,Cambodia,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KHM/ADM1/geoBoundaries-KHM-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/KHM/ALL/
KHM,Cambodia,2,2014-01-01,2023-01-19,"Open Development Mekong, Open Development Cambodia",Creative Commons Attribution 4.0 International (CC BY 4.0),opendevelopmentcambodia.net/dataset/?id=administrative-boundaries-of-cambodia-2014,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KHM/ADM2/geoBoundaries-KHM-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/KHM/ALL/
KHM,Cambodia,3,2014-01-01,2023-01-19,"Open Development Mekong, Open Development Cambodia",Creative Commons Attribution 4.0 International (CC BY 4.0),opendevelopmentcambodia.net/dataset/?id=administrative-boundaries-of-cambodia-2014,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KHM/ADM3/geoBoundaries-KHM-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/KHM/ALL/
KIR,Kiribati,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KIR/ADM0/geoBoundaries-KIR-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/
KIR,Kiribati,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KIR/ADM1/geoBoundaries-KIR-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/
KIR,Kiribati,2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KIR/ADM2/geoBoundaries-KIR-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/KIR/ALL/
KNA,Saint Kitts and Nevis,0,2006-01-01,2023-01-19,"geoBoundaries, Wikimedia Commons",Creative Commons Attribution 2.5 Generic,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KNA/ADM0/geoBoundaries-KNA-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/KNA/ALL/
KNA,Saint Kitts and Nevis,1,2021-01-01,2023-01-19,OpenStreetMap,Creative Commons Attribution-ShareAlike 2.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KNA/ADM1/geoBoundaries-KNA-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/KNA/ALL/
KOR,Republic of Korea,0,2021-01-01,2023-01-19,"Natural Earth, geoBoundaries",Public Domain,www.naturalearthdata.com/about/terms-of-use/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KOR/ADM0/geoBoundaries-KOR-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/KOR/ALL/
KOR,Republic of Korea,1,2021-01-01,2023-01-19,Natural Earth,Public Domain,www.naturalearthdata.com/about/terms-of-use/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KOR/ADM1/geoBoundaries-KOR-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/KOR/ALL/
KOR,Republic of Korea,2,2020-01-01,2023-05-03,"geoBoundaries, citypopulation.de",Creative Commons Attribution 3.0 License,www.citypopulation.de/en/help/termsofuse/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KOR/ADM2/geoBoundaries-KOR-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/KOR/ALL/
KOR,Republic of Korea,3,2018-01-01,2023-01-19,"Justin Meyers, KoStat",Korea Open Government License Type 1 (Source Indication),www.kogl.or.kr/info/license.do,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KOR/ADM3/geoBoundaries-KOR-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/KOR/ALL/
KWT,Kuwait,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KWT/ADM0/geoBoundaries-KWT-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/KWT/ALL/
KWT,Kuwait,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KWT/ADM1/geoBoundaries-KWT-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/KWT/ALL/
KWT,Kuwait,2,2011-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/relation/305099#map=9/29.3171/47.7787,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/KWT/ADM2/geoBoundaries-KWT-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/KWT/ALL/
LAO,Lao People's Democratic Republic,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LAO/ADM0/geoBoundaries-LAO-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/LAO/ALL/
LAO,Lao People's Democratic Republic,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LAO/ADM1/geoBoundaries-LAO-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/LAO/ALL/
LAO,Lao People's Democratic Republic,2,2019-01-01,2023-01-19,"National Geographic Department, OCHA ROAP",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/lao-admin-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LAO/ADM2/geoBoundaries-LAO-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/LAO/ALL/
LBN,Lebanon,0,2010-01-01,2024-02-13,"geoBoundaries, Wikimedia Commons",Public Domain,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/90a1d52/releaseData/gbOpen/LBN/ADM0/geoBoundaries-LBN-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/LBN/ALL/
LBN,Lebanon,1,2017-01-01,2023-01-19,"geoBoundaries, Wikimedia Commons",Public Domain,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LBN/ADM1/geoBoundaries-LBN-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/LBN/ALL/
LBN,Lebanon,2,2021-01-01,2023-01-19,"geoBoundaries, Wikipedia",Public Domain,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LBN/ADM2/geoBoundaries-LBN-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/LBN/ALL/
LBR,Liberia,0,2021-01-01,2023-01-19,"UNMIL, OCHA ROWCA",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/liberia-admin-level-2-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LBR/ADM0/geoBoundaries-LBR-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/LBR/ALL/
LBR,Liberia,1,2021-01-01,2023-01-19,"UNMIL, OCHA ROWCA",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/liberia-admin-level-2-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LBR/ADM1/geoBoundaries-LBR-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/LBR/ALL/
LBR,Liberia,2,2021-01-01,2023-01-19,"UNMIL, OCHA ROWCA",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/liberia-admin-level-2-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LBR/ADM2/geoBoundaries-LBR-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/LBR/ALL/
LBY,Libya,0,2021-01-01,2023-01-19,Natural Earth,Public Domain,www.naturalearthdata.com/about/terms-of-use/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LBY/ADM0/geoBoundaries-LBY-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/LBY/ALL/
LBY,Libya,1,2021-01-01,2023-01-19,Natural Earth,Public Domain,www.naturalearthdata.com/about/terms-of-use/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LBY/ADM1/geoBoundaries-LBY-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/LBY/ALL/
LCA,Saint Lucia,0,2005-01-01,2023-01-19,"geoBoundaries, Wikimedia Commons",Public Domain,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LCA/ADM0/geoBoundaries-LCA-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/LCA/ALL/
LCA,Saint Lucia,1,2015-01-01,2023-01-19,"Wikimedia Commons, Wikimedia Commons",CC0 1.0 Universal (CC0 1.0) Public Domain Dedication,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LCA/ADM1/geoBoundaries-LCA-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/LCA/ALL/
LCA,Saint Lucia,2,2019-01-01,2023-01-19,"Department of Physical Planning, Saint Lucia Open Data",Creative Commons Attribution 4.0 (CC BY 4.0),data.govt.lc/dataset/st-lucia-communities,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LCA/ADM2/geoBoundaries-LCA-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/LCA/ALL/
LIE,Liechtenstein,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LIE/ADM0/geoBoundaries-LIE-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/LIE/ALL/
LIE,Liechtenstein,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LIE/ADM1/geoBoundaries-LIE-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/LIE/ALL/
LKA,Sri Lanka,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LKA/ADM0/geoBoundaries-LKA-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/LKA/ALL/
LKA,Sri Lanka,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LKA/ADM1/geoBoundaries-LKA-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/LKA/ALL/
LKA,Sri Lanka,2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LKA/ADM2/geoBoundaries-LKA-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/LKA/ALL/
LKA,Sri Lanka,3,2020-01-01,2023-01-19,"OCHA ROAP, Survey Department of Sri Lanka",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/sri-lanka-administrative-levels-0-4-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LKA/ADM3/geoBoundaries-LKA-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/LKA/ALL/
LKA,Sri Lanka,4,2019-01-01,2023-01-19,"OCHA ROAP, Survey Department of Sri Lanka",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/sri-lanka-administrative-levels-0-4-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LKA/ADM4/geoBoundaries-LKA-ADM4.geojson,https://www.geoboundaries.org/api/current/gbOpen/LKA/ALL/
LSO,Lesotho,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LSO/ADM0/geoBoundaries-LSO-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/LSO/ALL/
LSO,Lesotho,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LSO/ADM1/geoBoundaries-LSO-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/LSO/ALL/
LSO,Lesotho,2,2020-01-01,2023-01-19,"FAO and the Ministry of Local Government, OCHA ROSEA",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/lesotho-administrative-level-0-2-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LSO/ADM2/geoBoundaries-LSO-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/LSO/ALL/
LTU,Lithuania,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LTU/ADM0/geoBoundaries-LTU-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/LTU/ALL/
LTU,Lithuania,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LTU/ADM1/geoBoundaries-LTU-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/LTU/ALL/
LTU,Lithuania,2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LTU/ADM2/geoBoundaries-LTU-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/LTU/ALL/
LTU,Lithuania,3,2017-01-01,2023-01-19,digitized from https//commons.wikimedia.org/wiki/File,Public Domain,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LTU/ADM3/geoBoundaries-LTU-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/LTU/ALL/
LUX,Luxembourg,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LUX/ADM0/geoBoundaries-LUX-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/LUX/ALL/
LUX,Luxembourg,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LUX/ADM1/geoBoundaries-LUX-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/LUX/ALL/
LUX,Luxembourg,2,2017-01-01,2023-01-19,"OpenStreetMap, Public Domain",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LUX/ADM2/geoBoundaries-LUX-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/LUX/ALL/
LUX,Luxembourg,3,2018-01-01,2023-07-10,Le Gouvernement du Grande Duche de Luxembourg,Public Domain,data.public.lu/en/datasets/limites-administratives-du-grand-duche-de-luxembourg/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LUX/ADM3/geoBoundaries-LUX-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/LUX/ALL/
LVA,Latvia,0,2021-01-01,2023-03-02,Geoportal of Latvia,Creative Commons Attribution 4.0 International (CC BY 4.0),geolatvija.lv/geo/p/658,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LVA/ADM0/geoBoundaries-LVA-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/LVA/ALL/
LVA,Latvia,1,2021-01-01,2023-03-21,Geoportal of Latvia,Creative Commons Attribution 4.0 International (CC BY 4.0),geolatvija.lv/geo/p/658,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LVA/ADM1/geoBoundaries-LVA-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/LVA/ALL/
LVA,Latvia,2,2021-01-01,2023-03-21,Valsts zemes dienests,Creative Commons Attribution 4.0 International (CC BY 4.0),data.gov.lv/dati/lv/dataset/administrativo-teritoriju-karte/resource/85aab9e3-a65a-42c0-ab8f-be249f96c58d,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/LVA/ADM2/geoBoundaries-LVA-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/LVA/ALL/
MAR,Morocco,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MAR/ADM0/geoBoundaries-MAR-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/MAR/ALL/
MAR,Morocco,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MAR/ADM1/geoBoundaries-MAR-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/MAR/ALL/
MAR,Morocco,2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MAR/ADM2/geoBoundaries-MAR-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/MAR/ALL/
MCO,Monaco,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MCO/ADM0/geoBoundaries-MCO-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/MCO/ALL/
MCO,Monaco,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MCO/ADM1/geoBoundaries-MCO-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/MCO/ALL/
MCO,Monaco,2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MCO/ADM2/geoBoundaries-MCO-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/MCO/ALL/
MDA,Republic of Moldova,0,2014-01-01,2023-01-19,"geoBoundaries, Wikipedia",Creative Commons Attribution 4.0 International (CC BY 4.0),commons.wikimedia.org/wiki/Category,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MDA/ADM0/geoBoundaries-MDA-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/MDA/ALL/
MDA,Republic of Moldova,1,2020-01-01,2023-01-19,"UNHCR, OCHA FISS",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/moldova-administrative-level-0-1-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MDA/ADM1/geoBoundaries-MDA-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/MDA/ALL/
MDG,Madagascar,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MDG/ADM0/geoBoundaries-MDG-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/MDG/ALL/
MDG,Madagascar,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MDG/ADM1/geoBoundaries-MDG-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/MDG/ALL/
MDG,Madagascar,2,2020-01-01,2023-01-19,"Madagascar National Disaster Management Office (BNGRC), OCHA ROSA",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/madagascar-administrative-level-0-4-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MDG/ADM2/geoBoundaries-MDG-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/MDG/ALL/
MDG,Madagascar,3,2020-01-01,2023-01-19,"Madagascar National Disaster Management Office (BNGRC), OCHA ROSA",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/madagascar-administrative-level-0-4-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MDG/ADM3/geoBoundaries-MDG-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/MDG/ALL/
MDG,Madagascar,4,2020-01-01,2023-01-19,"Madagascar National Disaster Management Office (BNGRC), OCHA ROSA",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/madagascar-administrative-level-0-4-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MDG/ADM4/geoBoundaries-MDG-ADM4.geojson,https://www.geoboundaries.org/api/current/gbOpen/MDG/ALL/
MDV,Maldives,0,2021-01-01,2023-01-19,Sentinel-2 10-Meter Land Use/LandCover,Creative Commons Attribution 4.0 (CC BY 4.0),sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MDV/ADM0/geoBoundaries-MDV-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/MDV/ALL/
MDV,Maldives,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MDV/ADM1/geoBoundaries-MDV-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/MDV/ALL/
MDV,Maldives,2,2017-01-01,2023-01-19,"Government of the Republic of Maldives, OCHA ROAP",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/maldives-administrative-boundaries-polygon-polyline,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MDV/ADM2/geoBoundaries-MDV-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/MDV/ALL/
MEX,Mexico,0,2012-01-01,2023-01-19,"geoBoundaries, World Bank",Creative Commons Attribution 4.0 (CC BY 4.0),datacatalog.worldbank.org/public-licenses#cc-by,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MEX/ADM0/geoBoundaries-MEX-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/MEX/ALL/
MEX,Mexico,1,2020-01-01,2024-02-21,Instituto Nacional de Estadística y Geografía (INEGI),Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/mexican-administrative-level-0-country-1-estado-and-2-municipio-boundary-polygons,https://github.com/wmgeolab/geoBoundaries/raw/90a1d52/releaseData/gbOpen/MEX/ADM1/geoBoundaries-MEX-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/MEX/ALL/
MEX,Mexico,2,2012-01-01,2023-01-19,World Bank,Creative Commons Attribution 4.0 (CC BY 4.0),datacatalog.worldbank.org/public-licenses#cc-by,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MEX/ADM2/geoBoundaries-MEX-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/MEX/ALL/
MHL,Marshall Islands,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/MHL/ADM0/geoBoundaries-MHL-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/MHL/ALL/
